Watershed_ID;Source;Name;Official_ID;Centroid_Lat_deg_N;Centroid_Lon_deg_E;Drainage_Area_km2;Drainage_Area_GSIM_km2;Flag_GSIM_boundaries;Flag_Artificial_Boundaries;Elevation_m;Slope_deg;Gravelius;Perimeter;Flag_Shape_Extraction;Aspect_deg;Flag_Terrain_Extraction;Land_Use_Forest_frac;Land_Use_Grass_frac;Land_Use_Wetland_frac;Land_Use_Water_frac;Land_Use_Urban_frac;Land_Use_Shrubs_frac;Land_Use_Crops_frac;Land_Use_Snow_Ice_frac;Flag_Land_Use_Extraction;Permeability_logk_m2;Porosity_frac;Flag_Subsoil_Extraction
3002;USGS;Middle Creek near Hawley, PA;01431000;41.48481115;-75.2218422;203.0541;NaN;0;0;434.5;4.0339;1.5693;80.055;1;88.5978;1;0.6523;0.0025;0.0783;0.0183;0.0499;0.0054;0.1933;0;1;-13.5276118677054;0.239552244544029;1
3003;USGS;Stevens Creek near Sterling, PA;01431620;41.33786276;-75.4312947;1.7612;NaN;0;0;565.1;6.8088;1.1543;5.556;1;6.3492;1;0.9526;0;0.0299;0;0.0142;0;0.0033;0;1;-12.5;0.270000010728836;1
3004;USGS;Ariel Creek near Ledgedale, PA;01431673;41.382032;-75.3201802;40.4036;NaN;0;0;447.5;3.3949;1.4978;33.738;1;163.2515;1;0.5367;0.0003;0.0599;0.0653;0.1764;0.0025;0.1589;0;1;-12.5562499960264;0.268333343788981;1
3005;USGS;Purdy Creek at Lakeville, PA;01431685;41.4281442;-75.2685113;21.186;NaN;0;0;441.4;3.7575;1.3106;22.437;1;37.6039;1;0.656;0.0006;0.0693;0.0839;0.077;0.0026;0.1106;0;1;-12.8857142584664;0.258571437426976;1
3006;USGS;Wallenpaupack Creek at Wilsonville, PA;01432000;41.45925588;-75.1851748;590.5144;NaN;0;0;487.6;3.8226;1.5464;135.06;1;30.9951;1;0.6919;0.0025;0.0711;0.0649;0.0892;0.0057;0.0748;0;1;-13.2729274065383;0.247098452570834;1
3007;USGS;MONGAUP RIVER AT MONGAUP VALLEY NY;01432900;41.66805556;-74.7805556;198.3921;NaN;0;0;455.1;4.2753;1.4515;73.384;1;167.2433;1;0.7481;0.008;0.0292;0.012;0.101;0.0101;0.0916;0;1;-15.1749998114326;0.19034090672027;1
3008;USGS;E BR NEVERSINK R NORTHEAST OF DENNING NY;0143400680;41.96694444;-74.4480556;23.1285;NaN;0;0;904.5;13.1933;1.2309;21.225;1;211.6392;1;1;0;0;0;0;0;0;0;1;-15.1999998092651;0.189999997615814;1
3009;USGS;EAST BRANCH NEVERSINK RIVER EAST OF LADLETON NY;01434013;41.9383333;-74.50527778;48.1735;NaN;0;0;832.2;11.3637;1.4181;35.279;1;201.1197;1;0.9946;0;0.0004;0;0.0038;0.0005;0.0006;0;1;-15.1999998092651;0.189999997615814;1
3010;USGS;EAST BRANCH NEVERSINK RIVER NEAR CLARYVILLE NY;01434017;41.92527778;-74.54027778;59.3104;NaN;0;0;806.3;11.1779;1.517;41.947;1;200.1175;1;0.993;0;0.0006;0;0.0053;0.0004;0.0006;0;1;-15.1999998092651;0.189999997615814;1
3011;USGS;W BR NEVERSINK R AT WINNISOOK L NR FROST VALLEY NY;01434021;42.0111111;-74.4144444;1.9943;NaN;0;0;1032.5;15.6187;1.238;6.421;1;293.0461;1;0.9996;0;0;0;0.0004;0;0;0;1;-15.1999998092651;0.189999997615814;1
3012;USGS;W BR NEVERSINK R AT BRANCH NR FROST VALLEY NY;0143402265;41.99027778;-74.4808333;20.4349;NaN;0;0;866.3;13.5519;1.3406;21.647;1;267.7068;1;0.9914;0;0.0069;0;0.0016;0;0;0;1;-15.1999998092651;0.189999997615814;1
3013;USGS;BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY;01434025;41.9960833;-74.5002222;9.6347;NaN;0;0;880.3;13.3388;1.2023;13.294;1;172.6373;1;1;0;0;0;0;0;0;0;1;-15.1999998092651;0.189999997615814;1
3014;USGS;HIGH FALLS BROOK AT FROST VALLEY NY;01434105;41.9772222;-74.5222222;7.0965;NaN;0;0;840.3;11.4471;1.3254;12.641;1;126.8271;1;0.9984;0.0016;0;0;0;0;0;0;1;-15.1999998092651;0.189999997615814;1
3015;USGS;WEST BR NEVERSINK RIVER NR CLARYVILLE NY;01434176;41.95555556;-74.5497222;65.5264;NaN;0;0;826.8;12.1914;1.3788;38.524;1;205.514;1;0.9802;0.001;0.0072;0.0011;0.0029;0.0034;0.0043;0;1;-15.1999998092651;0.189999997615814;1
3016;USGS;WEST BRANCH NEVERSINK RIVER AT CLARYVILLE NY;01434498;41.92027778;-74.5747222;87.5412;NaN;0;0;796.3;11.3291;1.5088;50.617;1;167.6623;1;0.981;0.0007;0.0069;0.0017;0.0039;0.0028;0.003;0;1;-15.1999998092651;0.189999997615814;1
3017;USGS;NEVERSINK RIVER AT CLARYVILLE NY;01434500;41.91416667;-74.5747222;160.5785;NaN;0;0;788.1;11.0282;1.2925;58.681;1;182.7482;1;0.9843;0.0004;0.0048;0.0009;0.0058;0.0019;0.0019;0;1;-15.1999998092651;0.189999997615814;1
3018;USGS;NEVERSINK RIVER NEAR CLARYVILLE NY;01435000;41.89;-74.59;172.4924;NaN;0;0;777.5;10.8921;1.3524;63.534;1;180.731;1;0.9818;0.0004;0.0069;0.0009;0.0059;0.0018;0.0024;0;1;-15.1999998092651;0.189999997615814;1
3019;USGS;Bush Kill at Shoemakers, PA;01439500;41.08815078;-75.03767469;303.0271;NaN;0;0;393;3.4466;1.5453;96.526;1;144.6753;1;0.787;0.0039;0.1078;0.0219;0.0523;0.0268;0.0004;0;1;-15.2586292639602;0.18634517536248;1
3020;USGS;Little Bush Kill at Edgemere, PA;01439590;41.2587041;-74.9954499;18.8291;NaN;0;0;429.6;2.6879;1.401;21.489;1;135.0611;1;0.6667;0;0.2549;0.0045;0.0474;0.0266;0;0;1;-15.1999998092651;0.189999997615814;1
3021;USGS;Big Flat Brook near Hainesville NJ;01439800;41.20694444;-74.8036111;59.0514;NaN;0;0;337.2;4.4558;1.5368;43.285;1;240.0306;1;0.8334;0.0003;0.1462;0.007;0.0098;0.0008;0.0025;0;1;-14.1392855984824;0.22142857419593;1
3022;USGS;Flat Brook near Flatbrookville NJ;01440000;41.1061111;-74.9525;165.7584;NaN;0;0;282.1;5.3106;1.7081;79.587;1;269.0084;1;0.7713;0.0007;0.1228;0.0069;0.0332;0.0013;0.0638;0;1;-14.1339365713197;0.183619910117862;1
3023;USGS;Buck Hill Creek at Buck Hill Falls, PA;01440272;41.19203435;-75.2865707;14.9183;NaN;0;0;593.2;3.8456;1.3111;17.946;1;67.8057;1;0.866;0.0019;0.0824;0;0.0271;0.0226;0.0001;0;1;-14.1499998834398;0.221111113826434;1
3024;USGS;Brodhead Creek near Analomink, PA;01440400;41.0848148;-75.2146251;170.6794;NaN;0;0;429.4;4.2394;1.4736;70.588;1;125.4665;1;0.8165;0.003;0.077;0.0123;0.0594;0.0227;0.0091;0;1;-14.9545452811501;0.197272726080634;1
3025;USGS;Swiftwater Creek at Swiftwater, PA;01440485;41.09397946;-75.32212759;17.0679;NaN;0;0;507.2;4.3681;1.4339;21.761;1;83.1709;1;0.6831;0;0;0.0026;0.2966;0.0001;0.0176;0;1;-14.3782607368801;0.21434782769369;1
3026;USGS;Brodhead Creek at Minisink Hills, PA;01442500;40.998706;-75.1426788;670.8036;NaN;0;0;352.3;4.1755;1.5106;141.219;1;115.0788;1;0.6957;0.0029;0.0389;0.0101;0.2024;0.0096;0.0404;0;1;-15.1763305664063;0.183499432855527;1
3027;USGS;East Branch Paulins Kill near Lafayette NJ;01443280;41.07638889;-74.69527778;33.6697;NaN;0;0;215.1;4.0015;1.3618;28.469;1;305.5398;1;0.3132;0.0289;0.1557;0.0195;0.253;0.0122;0.2175;0;1;-13.5047621954055;0.034523808752142;1
3028;USGS;Paulins Kill at Blairstown NJ;01443500;40.9808333;-74.9533333;326.3369;NaN;0;0;219.7;3.864;1.8248;118.476;1;117.4209;1;0.4469;0.0044;0.1515;0.0312;0.1388;0.0043;0.2229;0;1;-14.2959427139355;0.130525057953127;1
3029;USGS;Pequest River at Huntsville NJ;01445000;40.9808333;-74.77638889;80.2892;NaN;0;0;219;3.4468;1.4445;44.829;1;246.8584;1;0.5038;0.0022;0.1643;0.0295;0.1338;0.0117;0.1547;0;1;-13.1631581356651;0.048315788432956;1
3030;USGS;Pequest River at Townsbury NJ;01445430;40.85166667;-74.9336111;239.5727;NaN;0;0;211.1;3.709;1.4783;82.093;1;269.8971;1;0.4176;0.002;0.1823;0.0153;0.1147;0.0054;0.2627;0;1;-13.1006495735862;0.053766232655178;1
3031;USGS;Pequest River at Pequest NJ;01445500;40.83055556;-74.97777778;274.5374;NaN;0;0;211.1;3.9649;1.8089;107.437;1;285.4586;1;0.4395;0.0018;0.174;0.0142;0.1129;0.0058;0.2518;0;1;-13.1309661458839;0.049772726234303;1
3032;USGS;Beaver Brook near Belvidere NJ;01446000;40.8433333;-75.04638889;95.0521;NaN;0;0;180.5;4.2357;2.2103;76.928;1;180.3805;1;0.4269;0.0005;0.1151;0.0084;0.0791;0.0021;0.368;0;1;-13.9463415456012;0.097317071389255;1
3033;USGS;Martins Creek near East Bangor, PA;01446600;40.9000954;-75.2018459;26.9357;NaN;0;0;295.6;4.8508;1.3769;25.652;1;122.0805;1;0.7381;0;0.0687;0.02;0.0374;0.0007;0.135;0;1;-15.8171428407942;0.147428570687771;1
3034;USGS;Bushkill Creek ab Rt 33 bridge at Tatamy, PA;01446775;40.7489862;-75.2651783;80.5482;NaN;0;0;221;3.3496;1.3407;43.442;1;130.667;1;0.3848;0.0037;0.0298;0.0065;0.1875;0.0059;0.3817;0;1;-15.8142856416248;0.149714283432279;1
3035;USGS;Bushkill Creek bl SR2017 bridge at Tatamy, PA;01446776;40.74870845;-75.2610116;80.5482;NaN;0;0;220.9;3.3534;1.3429;43.515;1;130.4532;1;0.3842;0.0038;0.0297;0.0065;0.1881;0.0058;0.3818;0;1;-15.8201922361667;0.149326920795899;1
3036;USGS;Lehigh River at Stoddartsville, PA;01447500;41.1303626;-75.625467;237.5007;NaN;0;0;563.5;2.667;1.4623;80.826;1;170.2334;1;0.6757;0.0085;0.2075;0.0247;0.0732;0.0084;0.0021;0;1;-14.6459281871684;0.206416938417509;1
3037;USGS;Tunkhannock Creek near Long Pond, PA;01447680;41.06527778;-75.52138889;51.7995;NaN;0;0;578.1;1.4451;1.2513;32.273;1;165.171;1;0.7792;0.0053;0.0718;0.0112;0.0804;0;0.0522;0;1;-12.714285699148;0.263650803338914;1
3038;USGS;Lehigh River at Tannery, PA;01448000;41.04036256;-75.76130379;833.972;NaN;0;0;552.8;2.7541;1.6124;166.864;1;189.1088;1;0.7116;0.0061;0.1371;0.0264;0.1031;0.0082;0.0076;0;1;-14.5668214271503;0.207444238860756;1
3039;USGS;Dilldown Creek near Long Pond, PA;01448500;41.0356434;-75.5432431;6.19;NaN;0;0;579.8;3.4328;1.1789;10.626;1;252.1662;1;0.9833;0;0;0;0.0167;0;0;0;1;-14.6599998474121;0.206000000238419;1
3040;USGS;Pohopoco Creek at Kresgeville, PA;01449360;40.8975919;-75.5024077;129.2398;NaN;0;0;328.4;4.0672;1.2689;51.779;1;148.1671;1;0.5481;0.001;0.0075;0.0029;0.236;0.002;0.2026;0;1;-15.4602408466569;0.172048191079892;1
3041;USGS;Pohopoco Creek at Mouth at Parryville, PA;01450020;40.8181482;-75.6737996;287.4873;NaN;0;0;331.6;4.4971;1.4654;89.034;1;142.9561;1;0.6492;0.0012;0.0034;0.0312;0.1572;0.0015;0.1564;0;1;-15.3709676188807;0.176048385580221;1
3042;USGS;Little Lehigh Creek near East Texas, PA;01451420;40.53870787;-75.5724085;132.6067;NaN;0;0;161.8;2.3657;1.2833;51.98;1;102.9046;1;0.1778;0.0023;0.0026;0.0026;0.3554;0.0103;0.4491;0;1;-12.8171781001647;0.062760734793507;1
3043;USGS;Little Lehigh Creek near Allentown, PA;01451500;40.5823197;-75.48296088;209.27;NaN;0;0;164.2;2.8384;1.4606;76.488;1;2.2186;1;0.2324;0.0022;0.004;0.0019;0.409;0.0157;0.3348;0;1;-12.7569290546889;0.054382021256377;1
3044;USGS;Little Lehigh Creek at Tenth St. Br. at Allentown;01451650;40.59648637;-75.4740717;254.3356;NaN;0;0;157.9;2.6618;1.3183;75.596;1;25.3227;1;0.2;0.002;0.0037;0.0018;0.4796;0.0132;0.2996;0;1;-12.6182392048386;0.055471696873318;1
3045;USGS;Jordan Creek near Schnecksville, PA;01451800;40.66176219;-75.626854;137.2687;NaN;0;0;208.6;3.8409;1.4997;62.848;1;126.1803;1;0.2861;0.0006;0.0019;0.0016;0.1152;0.001;0.5937;0;1;-16.2177142442976;0.135199997382505;1
3046;USGS;Jordan Creek at Allentown, PA;01452000;40.62315267;-75.4824053;196.3201;NaN;0;0;192.2;3.8606;1.7606;88.716;1;122.4343;1;0.2883;0.0006;0.0014;0.006;0.1768;0.0016;0.5252;0;1;-15.6980392119464;0.122666664202424;1
3047;USGS;East Branch Monocacy Creek near Bath, PA;01452300;40.71787485;-75.3676805;13.8564;NaN;0;0;192.3;3.015;1.3841;18.796;1;152.7337;1;0.092;0.0011;0.0034;0.0058;0.2401;0.0017;0.6558;0;1;-15.4421052932739;0.111052629194762;1
3048;USGS;Monocacy Creek at Bethlehem, PA;01452500;40.6412091;-75.37934709;115.2539;NaN;0;0;151.7;2.2211;1.3412;51.115;1;149.1067;1;0.0714;0.0092;0.0084;0.0077;0.3797;0.0034;0.5202;0;1;-13.3625001245075;0.081249998235661;1
3049;USGS;Saucon Creek at Lanark, PA;01453500;40.5478764;-75.4240703;31.3387;NaN;0;0;186.3;4.6198;1.374;27.664;1;9.335;1;0.3109;0.0072;0.0179;0;0.2259;0.1088;0.3293;0;1;-13.2925002813339;0.037749999249354;1
3050;USGS;South Branch Saucon Creek at Friedensville, PA;01454000;40.548988;-75.3885137;26.6767;NaN;0;0;184.8;3.2358;1.2392;22.991;1;330.7703;1;0.284;0.0067;0.0188;0.0004;0.3872;0.12;0.1829;0;1;-15.0000000272478;0.114857140981725;1
3051;USGS;Saucon Cr at Friedensville, PA;01454500;40.55621018;-75.3846247;68.8933;NaN;0;0;179.2;3.8666;1.3448;40.382;1;1.764;1;0.2869;0.006;0.0171;0.0002;0.3478;0.1034;0.2386;0;1;-13.7120880818629;0.070769229494445;1
3052;USGS;Brass Castle Creek near Washington NJ;01455160;40.76527778;-75.0183333;6.0605;NaN;0;0;313.5;5.0127;1.2431;10.778;1;72.3801;1;0.6946;0;0.0608;0.0045;0.0534;0;0.1867;0;1;-14.1000003814697;0.009999999776483;1
3053;USGS;Pohatcong Creek at New Village NJ;01455200;40.7158333;-75.0719444;86.2462;NaN;0;0;212.7;5.2013;1.7501;57.769;1;205.7106;1;0.4825;0.001;0.0784;0.0006;0.1601;0.0041;0.2734;0;1;-13.2981654525897;0.027431192047416;1
3054;USGS;Beaver Brook near Weldon NJ;01455355;40.98138889;-74.5686111;4.4548;NaN;0;0;360.6;3.4172;1.4055;10.447;1;244.2055;1;0.7397;0;0.225;0.0277;0;0.0076;0;0;1;-14.1000003814697;0.009999999776483;1
3055;USGS;Cooks Creek at Durham Furnace, PA;01457790;40.5822222;-75.2055556;76.1453;NaN;0;0;162.6;4.0998;1.3715;42.953;1;70.2286;1;0.3939;0.0033;0.0175;0;0.1079;0.0676;0.4098;0;1;-14.7489584585031;0.085312498539376;1
3056;USGS;Tinicum Creek near Ottsville, PA;01458900;40.4706587;-75.1365616;38.0726;NaN;0;0;161.9;2.371;1.4402;32.003;1;176.9122;1;0.6695;0.0119;0.0284;0;0.0933;0.0305;0.1665;0;1;-14.34;0.103800000697374;1
3057;USGS;Paunnacussing Creek at Carversville, PA;01460800;40.38816075;-75.0615593;16.8089;NaN;0;0;118.7;2.1231;1.2369;18.057;1;321.0739;1;0.2781;0.0011;0.0078;0.0001;0.185;0.0191;0.5089;0;1;-15.1999998092651;0.189999997615814;1
3058;USGS;Lockatong Creek at Raven Rock NJ;01460880;40.4161111;-75.01777778;59.3104;NaN;0;0;153.9;1.53;1.6395;45.541;1;231.9711;1;0.321;0.0049;0.0826;0.0005;0.07;0.0291;0.492;0;1;-15.9312499165535;0.150624997448176;1
3059;USGS;Wickecheoke Creek at Stockton NJ;01461300;40.41138889;-74.9866667;68.8933;NaN;0;0;146.7;1.9324;1.5189;45.577;1;165.7595;1;0.3938;0.0025;0.0951;0;0.0713;0.0197;0.4177;0;1;-16.1897726817565;0.136704542843456;1
3060;USGS;Delaware River at Trenton NJ;01463500;40.22166667;-74.7780556;17560.0321;NaN;0;0;388;5.5251;2.2342;1062.936;1;154.1068;1;0.6614;0.0058;0.0436;0.0206;0.1104;0.0088;0.1493;0;1;-14.823183946841;0.167498252652075;1
3061;USGS;Shabakunk C at Sylva Lake Dam at Ewingville NJ;01463740;40.2711111;-74.7733333;10.334;NaN;0;0;54.3;1.0484;1.2291;13.936;1;132.4388;1;0.0892;0.0011;0.0733;0.0042;0.7802;0.0095;0.0425;0;1;-16.0666666030884;0.143333330750465;1
3062;USGS;Assunpink Creek at Trenton NJ;01464000;40.22416667;-74.7491667;234.6518;NaN;0;0;36.6;0.8713;1.5957;87.765;1;176.237;1;0.0993;0.003;0.1726;0.0121;0.505;0.0111;0.1969;0;1;-14.1156666564941;0.171433333251625;1
3063;USGS;Crosswicks Creek at Extonville NJ;01464500;40.1372222;-74.6;211.083;NaN;0;0;39.7;0.85;1.6488;84.188;1;186.233;1;0.2222;0.0229;0.2743;0.0057;0.1739;0.0339;0.2671;0;1;-13.436;0.189480001926422;1
3064;USGS;Pine Run at Chalfont, PA;01464710;40.2889952;-75.2026734;30.0437;NaN;0;0;114.3;2.0428;1.6436;32.426;1;226.4527;1;0.171;0.0004;0.0379;0.0068;0.5245;0.0194;0.2399;0;1;-15.2649998188019;0.186499997600913;1
3065;USGS;Cooks Run at New Britain, PA;01464741;40.29677295;-75.1779507;7.9771;NaN;0;0;109.6;1.363;1.4876;15.351;1;245.107;1;0.15;0;0.0027;0;0.7706;0.0086;0.0681;0;1;-15.1999998092651;0.189999997615814;1
3066;USGS;Neshaminy Creek near Rushland, PA;01464750;40.26038549;-75.0348915;235.6877;NaN;0;0;114.9;1.9892;1.4341;79.282;1;140.3693;1;0.2001;0.0108;0.0305;0.0073;0.4756;0.0215;0.2541;0;1;-16.0575657361432;0.142532892402654;1
3067;USGS;Little Neshaminy C at Valley Road nr Neshaminy PA;01464907;40.22927456;-75.119616;69.4113;NaN;0;0;103.2;1.4113;1.2831;38.679;1;62.9874;1;0.1482;0.0048;0.0346;0.0002;0.7098;0.0164;0.0861;0;1;-15.7793477203535;0.158804345309086;1
3068;USGS;Unnamed Trib to L Neshaminy Creek at Traymore, PA;01464930;40.23344136;-75.07155919;11.2405;NaN;0;0;87.8;1.0225;1.165;14.091;1;332.1743;1;0.0665;0.0011;0.0115;0;0.8717;0.0121;0.0371;0;1;-15.1999998092651;0.189999997615814;1
3069;USGS;L Neshaminy Cr at Walton Road nr Jacksonville, PA;01464984;40.2406635;-75.0537809;103.7544;NaN;0;0;97.4;1.3927;1.4956;55.02;1;5.2957;1;0.1392;0.0071;0.0301;0.0001;0.7089;0.0147;0.0999;0;1;-15.5977610616542;0.168582087076867;1
3070;USGS;Mill Creek near Wycombe, PA;01465050;40.29177378;-75.03822499;36.2597;NaN;0;0;101;2.4344;1.2704;27.516;1;120.6532;1;0.2995;0.003;0.0311;0;0.2975;0.0206;0.3483;0;1;-14.404255298858;0.143829786238518;1
3071;USGS;Poquessing Creek at Trevose Road, Phila., PA;01465770;40.13205445;-74.99405798;13.1571;NaN;0;0;70.5;1.6731;1.1861;15.471;1;108.4208;1;0.0624;0;0.0148;0;0.9059;0;0.0169;0;1;-14.1000003814697;0.009999999776483;1
3072;USGS;Poquessing Cr above Byberry Creek at Phila., PA;01465780;40.06955546;-74.97544669;34.1877;NaN;0;0;49.9;1.1723;1.5964;33.311;1;127.2644;1;0.0697;0;0.0347;0;0.8508;0.0044;0.0404;0;1;-13.3177779727512;0.076000000122521;1
3073;USGS;Walton Run at Philadelphia, PA;01465785;40.08955515;-74.9932249;5.6202;NaN;0;0;45.7;0.9011;1.3089;11.059;1;122.4018;1;0.0684;0;0.0165;0;0.8653;0.0063;0.0435;0;1;-13.6428574153355;0.048571428550141;1
3074;USGS;Byberry Creek at Chalfont Road, Phila., PA;01465790;40.08177749;-74.9821135;13.8305;NaN;0;0;44.1;0.9329;1.149;15.193;1;124.7623;1;0.1;0;0.0288;0;0.8322;0.0051;0.0339;0;1;-13.4600002288818;0.064000000059605;1
3075;USGS;Poquessing Creek at Grant Ave. at Philadelphia, PA;01465798;40.05705567;-74.9851694;55.4255;NaN;0;0;45.3;1.1031;1.4078;37.332;1;126.979;1;0.0762;0;0.033;0;0.8523;0.004;0.0345;0;1;-13.198591715853;0.086056338203415;1
3076;USGS;South Branch Rancocas Creek at Vincentown NJ;01465850;39.94;-74.7630556;167.0534;NaN;0;0;28.4;0.5314;1.5051;71.021;1;272.8428;1;0.3079;0.0082;0.3528;0.0097;0.118;0.0202;0.1832;0;1;-13.3824884792627;0.193225807995291;1
3077;USGS;Middle Br Mount Misery Bk in Byrne State Forest NJ;01466000;39.91666667;-74.5080556;7.3037;NaN;0;0;45.3;0.4051;1.4219;14.439;1;266.7292;1;0.7216;0.0016;0.2498;0;0.0189;0.008;0;0;1;-13;0.219999998807907;1
3078;USGS;Mill Creek near Willingboro NJ;01467019;40.03138889;-74.8536111;10.6707;NaN;0;0;23.1;0.6748;1.1943;14.037;1;232.0553;1;0.0685;0.0033;0.1977;0;0.471;0.0028;0.2567;0;1;-13.4166666666667;0.190833335121473;1
3079;USGS;Mill Creek at Levitt Pky at Willingboro NJ;01467021;40.0358333;-74.8936111;23.6206;NaN;0;0;19.9;0.6445;1.2318;21.743;1;237.6852;1;0.0567;0.0035;0.1303;0;0.6568;0.0102;0.1425;0;1;-13.4333333333333;0.189666668574015;1
3080;USGS;Pennypack Creek trib at Hatboro, PA;01467036;40.1809422;-75.11211669;11.2923;NaN;0;0;92.7;0.8763;1.1953;14.317;1;175.4226;1;0.0297;0;0.0092;0;0.9577;0;0.0033;0;1;-15.1999998092651;0.189999997615814;1
3081;USGS;Pennypack Creek at Pine Road, at Philadelphia, PA;01467042;40.08983289;-75.0690611;98.1601;NaN;0;0;84.8;1.8646;1.4166;50.537;1;127.22;1;0.1567;0.0011;0.025;0;0.7823;0.0025;0.0324;0;1;-14.5913386757918;0.100472439623137;1
3082;USGS;Stream 'A' at Philadelphia, PA;01467043;40.09094398;-75.0635053;3.108;NaN;0;0;68.2;1.4561;1.2695;7.735;1;147.5032;1;0.1005;0;0;0;0.8995;0;0;0;1;-14.1000003814697;0.009999999776483;1
3083;USGS;Pennypack Creek below Veree Road at Phila., PA;01467045;40.0845552;-75.0590608;110.8509;NaN;0;0;82.1;1.7995;1.4097;53.446;1;129.7449;1;0.1508;0.001;0.0234;0;0.7931;0.0022;0.0295;0;1;-14.5471832181366;0.092183097370599;1
3084;USGS;Pennypack Cr at Lower Rhawn St Bdg, Phila., PA;01467048;40.05011137;-75.0326713;128.9808;NaN;0;0;76.4;1.68;1.5314;62.751;1;126.0312;1;0.1524;0.0009;0.0237;0;0.796;0.0019;0.0252;0;1;-14.3861447127469;0.088433733905654;1
3085;USGS;Wooden Bridge Run at Philadelphia, PA;01467050;40.05538905;-75.022393;8.6764;NaN;0;0;37.2;0.8103;1.3033;13.593;1;124.6536;1;0.0824;0.0096;0.008;0;0.8969;0.0015;0.0017;0;1;-12.5;0.145000000484288;1
3086;USGS;South Branch Pennsauken Creek at Cherry Hill NJ;01467081;39.94166667;-75.0011111;23.258;NaN;0;0;22.9;0.6362;1.5346;26.406;1;294.3302;1;0.0204;0;0.0985;0.0009;0.8782;0.0001;0.0019;0;1;-13.0357142857143;0.217499999063356;1
3087;USGS;Tacony Creek near Jenkintown, PA;01467083;40.08566628;-75.13517478;13.5974;NaN;0;0;98.2;2.2769;1.3072;17.353;1;95.6555;1;0.1136;0;0.0049;0;0.8815;0;0;0;1;-14.1000003814697;0.009999999776483;1
3088;USGS;Rock Creek ab Curtis Arboretum near Philadelphia;01467084;40.08177746;-75.1504532;2.9785;NaN;0;0;110.6;1.3177;1.1658;7.068;1;97.9587;1;0.0387;0;0;0;0.9577;0.0037;0;0;1;-14.1000003814697;0.009999999776483;1
3089;USGS;Jenkintown Creek at Elkins Park, PA;01467085;40.0792775;-75.1096184;3.0303;NaN;0;0;86.2;1.6052;1.2169;7.475;1;137.9611;1;0.2079;0;0.0242;0.0065;0.7431;0;0.0183;0;1;-14.1000003814697;0.009999999776483;1
3090;USGS;Tacony Creek ab Adams Avenue, Philadelphia, PA;01467086;40.04650038;-75.11073008;43.2526;NaN;0;0;83;1.8131;1.2666;29.457;1;116.1053;1;0.0969;0;0.0043;0.0005;0.8959;0.0011;0.0013;0;1;-14.040741108082;0.014999999802698;1
3091;USGS;Frankford Creek at Castor Ave, Philadelphia, PA;01467087;40.0159454;-75.0968411;78.7352;NaN;0;0;72.3;1.5283;1.2453;39.365;1;120.8095;1;0.0669;0;0.0034;0.0003;0.927;0.0008;0.0017;0;1;-13.6840002822876;0.045099999960512;1
3092;USGS;Frankford Creek at Torresdale Ave., Phila., PA;01467089;40.00705667;-75.0921188;87.5412;NaN;0;0;71;1.5242;1.276;40.882;1;121.8247;1;0.0652;0;0.0033;0.0002;0.9289;0.0008;0.0016;0;1;-13.6339808528863;0.049320388332154;1
3093;USGS;Cooper River at Haddonfield NJ;01467150;39.90305556;-75.02138889;44.0296;NaN;0;0;29.4;0.8761;1.2393;29.938;1;249.8105;1;0.1181;0.0121;0.0942;0.0035;0.7618;0.0048;0.0055;0;1;-13.4827586206897;0.18620689881259;1
3094;USGS;Schuylkill River at Port Carbon, PA;01467470;40.6945344;-76.1635523;70.1883;NaN;0;0;339.5;6.5792;1.3576;40.939;1;161.7427;1;0.8012;0.0567;0;0.0108;0.1162;0.0028;0.0124;0;1;-14.2838708508399;0.216129034517273;1
3095;USGS;Mill Cr ab Schuylkill River at Port Carbon, PA;01467492;40.69381944;-76.1649556;66.0444;NaN;0;0;422.3;5.215;1.5409;45.041;1;173.9748;1;0.7578;0.0534;0;0.0231;0.1597;0.0012;0.0049;0;1;-13.9914633471791;0.22158537014592;1
3096;USGS;Schuylkill River at Pottsville, PA;01467500;40.68370115;-76.1863318;138.3047;NaN;0;0;377;5.9798;1.6466;69.773;1;168.1722;1;0.7747;0.055;0;0.0165;0.1433;0.002;0.0085;0;1;-14.1755680875345;0.217670457649299;1
3097;USGS;WB Schuylkill River ab Pine Knot Disch at Duncott;01467688;40.70422839;-76.2493078;44.2886;NaN;0;0;423.1;5.5875;1.3442;32.043;1;147.1539;1;0.7771;0.0976;0;0.0158;0.0972;0.0049;0.0076;0;1;-13.6071427890233;0.236071434138077;1
3098;USGS;West Cr West Branch Schuylkill near Pottsville, PA;01467861;40.6687722;-76.2379444;48.1735;NaN;0;0;342.8;5.9308;1.5822;39.747;1;100.9023;1;0.7833;0.0518;0;0.0155;0.1224;0.0043;0.0226;0;1;-14.6441174955929;0.206470588550848;1
3099;USGS;West Branch Schuylkill River at Cressona, PA;01467950;40.63425737;-76.1916108;135.9737;NaN;0;0;354.3;6.2999;1.5178;61.605;1;129.7013;1;0.755;0.0558;0;0.0156;0.1511;0.0037;0.0188;0;1;-14.5323352128446;0.206766468500663;1
